ID,X,Y,Z,Description
HAO:0002271,109.5737839,-68.19747925,157.1641388,ventral margin of the metapectus
HAO:0002270,99.57378387,-68.19747925,157.1641388,ventral margin of the mesopectus
HAO:0002269,89.57378387,-68.19747925,157.1641388,facet
HAO:0002268,79.57378387,-68.19747925,157.1641388,head width
HAO:0002267,69.57378387,-68.19747925,157.1641388,median conjunctiva of abdominal tergum 9
HAO:0002266,59.57378387,-68.19747925,157.1641388,lateroventral carina of the petiole
HAO:0002265,49.57378387,-68.19747925,157.1641388,petiolar scrobe
HAO:0002264,39.57378387,-68.19747925,157.1641388,anterolateral mesopectal projection
HAO:0002263,29.57378578,-68.19747925,157.1641388,epistomal distance
HAO:0002262,149.5737915,-78.19747925,157.1641388,petiole length
HAO:0002261,139.5737915,-78.19747925,157.1641388,posterodistal notch of the fore wing
HAO:0002260,129.5737915,-78.19747925,157.1641388,anterodistal notch of the fore wing
HAO:0002259,119.5737839,-78.19747925,157.1641388,dorsolateral setal patch of propodeum
HAO:0002258,109.5737839,-78.19747925,157.1641388,profemoral scrobe of the mesopectus
HAO:0002257,99.57378387,-78.19747925,157.1641388,metanoto-metapectal-propodeal conjunctiva
HAO:0002256,89.57378387,-78.19747925,157.1641388,scrobal carina of the mesoscutum
HAO:0002255,79.57378387,-78.19747925,157.1641388,cranial scrobe of mesoscutum
HAO:0002254,69.57378387,-78.19747925,157.1641388,eye height
HAO:0002253,59.57378387,-78.19747925,157.1641388,clypeo-compound eye distance
HAO:0002252,49.57378387,-78.19747925,157.1641388,posterior tooth of the mandible
HAO:0002251,39.57378387,-78.19747925,157.1641388,mesosoma height
HAO:0002250,29.57378578,-78.19747925,157.1641388,metapleural sulcus
HAO:0002249,149.5737915,-88.19747925,157.1641388,tubular A9
HAO:0002248,139.5737915,-88.19747925,157.1641388,medial apodeme of female S7
HAO:0002247,129.5737915,-88.19747925,157.1641388,glossal styloconic sensillum
HAO:0002246,119.5737839,-88.19747925,157.1641388,labial palpomere
HAO:0002245,109.5737839,-88.19747925,157.1641388,distolateral premental incision
HAO:0002244,99.57378387,-88.19747925,157.1641388,campaniform sensillum of the premenum
HAO:0002243,89.57378387,-88.19747925,157.1641388,galeal comb
HAO:0002242,79.57378387,-88.19747925,157.1641388,mandibular dentition
HAO:0002241,69.57378387,-88.19747925,157.1641388,length of female T9
HAO:0002240,59.57378387,-88.19747925,157.1641388,length of anterior area of second valvifer
HAO:0002239,49.57378387,-88.19747925,157.1641388,posteroventral corner of the first valvifer
HAO:0002238,39.57378387,-88.19747925,157.1641388,second intrinsic muscle of the labial palp
HAO:0002237,29.57378578,-88.19747925,157.1641388,first intrinsic muscle of the labial palp
HAO:0002236,149.5737915,-98.19747925,157.1641388,salivary duct
HAO:0002235,139.5737915,-98.19747925,157.1641388,salivary gland
HAO:0002234,129.5737915,-98.19747925,157.1641388,hypopharyngeal button
HAO:0002233,119.5737839,-98.19747925,157.1641388,paraglossal annulus
HAO:0002232,109.5737839,-98.19747925,157.1641388,paraglossal acroglossal button
HAO:0002231,99.57378387,-98.19747925,157.1641388,basal glossal invagination
HAO:0002230,89.57378387,-98.19747925,157.1641388,ventral glossal lines
HAO:0002229,79.57378387,-98.19747925,157.1641388,ligament
HAO:0002228,69.57378387,-98.19747925,157.1641388,distal hypopharyngeal sclerite
HAO:0002227,59.57378387,-98.19747925,157.1641388,premental ditch
HAO:0002226,49.57378387,-98.19747925,157.1641388,postmento-premental hinge
HAO:0002225,39.57378387,-98.19747925,157.1641388,median postmental ridge
HAO:0002224,29.57378578,-98.19747925,157.1641388,Stipital articular surface of the postmentum
HAO:0002223,149.5737915,-108.1974792,157.1641388,interstipital sclerite
HAO:0002222,139.5737915,-108.1974792,157.1641388,fourth intrinsic muscle of the maxillary palp
HAO:0002221,129.5737915,-108.1974792,157.1641388,uniporous sensillum
HAO:0002220,119.5737839,-108.1974792,157.1641388,fifth sclerite of the maxillary palp
HAO:0002219,109.5737839,-108.1974792,157.1641388,cranial fossa of the cardo
HAO:0002218,99.57378387,-108.1974792,157.1641388,proximomedial stipital flange
HAO:0002217,89.57378387,-108.1974792,157.1641388,distomedial stipital flange
HAO:0002216,79.57378387,-108.1974792,157.1641388,marginal fringe of the stipes
HAO:0002215,69.57378387,-108.1974792,157.1641388,anterolateral wall of the stipes
HAO:0002214,59.57378387,-108.1974792,157.1641388,hypopharyngeal pecten
HAO:0002213,49.57378387,-108.1974792,157.1641388,distal hypopharyngeal invagination
HAO:0002212,39.57378387,-108.1974792,157.1641388,campaniform sensillum of the glossa
HAO:0002211,29.57378578,-108.1974792,157.1641388,styloconic sensillum
HAO:0002210,149.5737915,-118.1974792,157.1641388,apical glossal setae
HAO:0002209,139.5737915,-118.1974792,157.1641388,apical glossal hairs
HAO:0002208,129.5737915,-118.1974792,157.1641388,anterior surface of the glossa
HAO:0002207,119.5737839,-118.1974792,157.1641388,posterior surface of the glossa
HAO:0002206,109.5737839,-118.1974792,157.1641388,distal glossal edge
HAO:0002205,99.57378387,-118.1974792,157.1641388,annular hair
HAO:0002204,89.57378387,-118.1974792,157.1641388,glossal annulus
HAO:0002203,79.57378387,-118.1974792,157.1641388,median conjunctiva of the anterior glossal plate
HAO:0002202,69.57378387,-118.1974792,157.1641388,ventrolateral basiglossal arm
HAO:0002201,59.57378387,-118.1974792,157.1641388,basiparaglossal sclerite
HAO:0002200,49.57378387,-118.1974792,157.1641388,paraglossal sclerite
HAO:0002199,39.57378387,-118.1974792,157.1641388,basiparaglossal brush
HAO:0002198,29.57378578,-118.1974792,157.1641388,basiparaglossa
HAO:0002197,149.5737915,1.802520752,147.1641388,ligula
HAO:0002196,139.5737915,1.802520752,147.1641388,third sclerite of the labial palp
HAO:0002195,129.5737915,1.802520752,147.1641388,second sclerite of the labial palp
HAO:0002194,119.5737839,1.802520752,147.1641388,first sclerite of the labial palp
HAO:0002193,109.5737839,1.802520752,147.1641388,length of dorsal projection
HAO:0002192,99.57378387,1.802520752,147.1641388,medial conjunctiva of the first valvula
HAO:0002191,89.57378387,1.802520752,147.1641388,egg canal
HAO:0002190,79.57378387,1.802520752,147.1641388,dorsal ramus of the second valvula
HAO:0002189,69.57378387,1.802520752,147.1641388,first valvifer-second valvifer muscle
HAO:0002188,59.57378387,1.802520752,147.1641388,female T8
HAO:0002187,49.57378387,1.802520752,147.1641388,lateral T9-second valvifer muscle
HAO:0002186,39.57378387,1.802520752,147.1641388,T9
HAO:0002185,29.57378578,1.802520752,147.1641388,S7
HAO:0002184,149.5737915,-8.197479248,147.1641388,muscle attachment site
HAO:0002183,139.5737915,-8.197479248,147.1641388,sclerite of the maxillary palp
HAO:0002182,129.5737915,-8.197479248,147.1641388,anterior ridge of T9
HAO:0002181,119.5737839,-8.197479248,147.1641388,second valvifer-third valvula complex
HAO:0002180,109.5737839,-8.197479248,147.1641388,distal vertical conjunctiva of the second valvifer
HAO:0002179,99.57378387,-8.197479248,147.1641388,distal notch of the dorsal valve
HAO:0002178,89.57378387,-8.197479248,147.1641388,anterior notch of the dorsal valve
HAO:0002177,79.57378387,-8.197479248,147.1641388,bulb
HAO:0002176,69.57378387,-8.197479248,147.1641388,venom gland reservoir of the second valvifer
HAO:0002175,59.57378387,-8.197479248,147.1641388,second valvifer-second valvula-third valvula compl
HAO:0002174,49.57378387,-8.197479248,147.1641388,posterior section of dorsal flange of second valvi
HAO:0002173,39.57378387,-8.197479248,147.1641388,anterior section of dorsal flange of second valvif
HAO:0002172,29.57378578,-8.197479248,147.1641388,dorsal projection of the second valvifer
HAO:0002171,149.5737915,-18.19747925,147.1641388,basal line of the second valvifer
HAO:0002170,139.5737915,-18.19747925,147.1641388,posterior area of the second valvifer
HAO:0002169,129.5737915,-18.19747925,147.1641388,anterior area of the second valvifer
HAO:0002168,119.5737839,-18.19747925,147.1641388,anterior angle of the first valvifer
HAO:0002167,109.5737839,-18.19747925,147.1641388,second valviferal condyle of the first valvifer
HAO:0002166,99.57378387,-18.19747925,147.1641388,anterior flange of the first valvifer
HAO:0002165,89.57378387,-18.19747925,147.1641388,intravalvifer articulation
HAO:0002164,79.57378387,-18.19747925,147.1641388,ventral sclerite of the first valvifer
HAO:0002163,69.57378387,-18.19747925,147.1641388,dorsal sclerite of the first valvifer
HAO:0002162,59.57378387,-18.19747925,147.1641388,transvalviferal conjunctiva
HAO:0002161,49.57378387,-18.19747925,147.1641388,first valviferal fossa of the ninth tergite
HAO:0002160,39.57378387,-18.19747925,147.1641388,ninth tergal condyle of the first valvifer
HAO:0002159,29.57378578,-18.19747925,147.1641388,posterior margin of the first valvifer
HAO:0002158,149.5737915,-28.19747925,147.1641388,first valvifer-first valvula complex
HAO:0002157,139.5737915,-28.19747925,147.1641388,premental carina
HAO:0002156,129.5737915,-28.19747925,147.1641388,ventral premental face
HAO:0002155,119.5737839,-28.19747925,147.1641388,premental arm
HAO:0002154,109.5737839,-28.19747925,147.1641388,subligular process
HAO:0002153,99.57378387,-28.19747925,147.1641388,labial palpal excision
HAO:0002152,89.57378387,-28.19747925,147.1641388,lateral premental face
HAO:0002151,79.57378387,-28.19747925,147.1641388,basal process of the prementum
HAO:0002150,69.57378387,-28.19747925,147.1641388,prearticular portion of the postmentum
HAO:0002149,59.57378387,-28.19747925,147.1641388,postarticular portion of the postmentum
HAO:0002148,49.57378387,-28.19747925,147.1641388,intercardinal sclerite
HAO:0002147,39.57378387,-28.19747925,147.1641388,postmental articular zone
HAO:0002146,29.57378578,-28.19747925,147.1641388,interstipital area
HAO:0002145,149.5737915,-38.19747925,147.1641388,intercardinal area
HAO:0002144,139.5737915,-38.19747925,147.1641388,postmental area
HAO:0002143,129.5737915,-38.19747925,147.1641388,basal galeal sclerite
HAO:0002142,119.5737839,-38.19747925,147.1641388,apicomedial galeal plate
HAO:0002141,109.5737839,-38.19747925,147.1641388,coeloconic sensillum of the galea
HAO:0002140,99.57378387,-38.19747925,147.1641388,velum
HAO:0002139,89.57378387,-38.19747925,147.1641388,spiculate patch of the galea
HAO:0002138,79.57378387,-38.19747925,147.1641388,spiculate patch of lacinia
HAO:0002137,69.57378387,-38.19747925,147.1641388,galeal midrib
HAO:0002136,59.57378387,-38.19747925,147.1641388,galeal lamina
HAO:0002135,49.57378387,-38.19747925,147.1641388,proximal galeal brush
HAO:0002134,39.57378387,-38.19747925,147.1641388,galeal comb
HAO:0002133,29.57378578,-38.19747925,147.1641388,galeal fringe
HAO:0002132,149.5737915,-48.19747925,147.1641388,galeal crown
HAO:0002131,139.5737915,-48.19747925,147.1641388,lateral galeal crease
HAO:0002130,129.5737915,-48.19747925,147.1641388,proximolateral galeal sclerite
HAO:0002129,119.5737839,-48.19747925,147.1641388,proximolateral galeal setiferous patch
HAO:0002128,109.5737839,-48.19747925,147.1641388,distolateral galeal setiferous patch
HAO:0002127,99.57378387,-48.19747925,147.1641388,distolateral galeal sclerite
HAO:0002126,89.57378387,-48.19747925,147.1641388,galeo-lacinial complex
HAO:0002125,79.57378387,-48.19747925,147.1641388,stipito-premental conjunctiva
HAO:0002124,69.57378387,-48.19747925,147.1641388,lacinial comb
HAO:0002123,59.57378387,-48.19747925,147.1641388,posterior lacinial fimbriae
HAO:0002122,49.57378387,-48.19747925,147.1641388,anterior lacinial fimbriae
HAO:0002121,39.57378387,-48.19747925,147.1641388,inner lobe of the lacinia
HAO:0002120,29.57378578,-48.19747925,147.1641388,outer lobe of the lacinia
HAO:0002119,149.5737915,-58.19747925,147.1641388,acantha
HAO:0002118,139.5737915,-58.19747925,147.1641388,occipital margin
HAO:0002117,129.5737915,-58.19747925,147.1641388,lacinial bar
HAO:0002116,119.5737839,-58.19747925,147.1641388,third intrinsic muscle of the maxillary palp
HAO:0002115,109.5737839,-58.19747925,147.1641388,second intrinsic muscle of the maxillary palp
HAO:0002114,99.57378387,-58.19747925,147.1641388,first intrinsic muscle of the maxillary palp
HAO:0002113,89.57378387,-58.19747925,147.1641388,fourth sclerite of the maxillary palp
HAO:0002112,79.57378387,-58.19747925,147.1641388,third sclerite of the maxillary palp
HAO:0002111,69.57378387,-58.19747925,147.1641388,second sclerite of the maxillary palp
HAO:0002110,59.57378387,-58.19747925,147.1641388,stipito-palpal muscle
HAO:0002109,49.57378387,-58.19747925,147.1641388,first sclerite of the maxillary palp
HAO:0002108,39.57378387,-58.19747925,147.1641388,palpal formula
HAO:0002107,29.57378578,-58.19747925,147.1641388,ocellar diameter
HAO:0002106,149.5737915,-68.19747925,147.1641388,medial stipital groove
HAO:0002105,139.5737915,-68.19747925,147.1641388,cardinal fragmentum
HAO:0002104,129.5737915,-68.19747925,147.1641388,posterior tentorio-stipital muscle
HAO:0002103,119.5737839,-68.19747925,147.1641388,anterior tentorio-stipital muscle
HAO:0002102,109.5737839,-68.19747925,147.1641388,ventral dististipital process
HAO:0002101,99.57378387,-68.19747925,147.1641388,cardinal condyle of the stipes
HAO:0002100,89.57378387,-68.19747925,147.1641388,maxillary palpal socket
HAO:0002099,79.57378387,-68.19747925,147.1641388,principal carina of stipes
HAO:0002098,69.57378387,-68.19747925,147.1641388,posterior stipital sclerite
HAO:0002097,59.57378387,-68.19747925,147.1641388,posterior stipital wall
HAO:0002096,49.57378387,-68.19747925,147.1641388,stipital sclerite
HAO:0002095,39.57378387,-68.19747925,147.1641388,medial dististipital process
HAO:0002094,29.57378578,-68.19747925,147.1641388,stipital thickening
HAO:0002093,149.5737915,-78.19747925,147.1641388,basal lacinial sclerite
HAO:0002092,139.5737915,-78.19747925,147.1641388,medial stipital wall
HAO:0002091,129.5737915,-78.19747925,147.1641388,stipital fossa of the cardo
HAO:0002090,119.5737839,-78.19747925,147.1641388,basistipital process
HAO:0002089,109.5737839,-78.19747925,147.1641388,cardinal macula
HAO:0002088,99.57378387,-78.19747925,147.1641388,lateral cardinal cavity
HAO:0002087,89.57378387,-78.19747925,147.1641388,median cardinal cavity
HAO:0002086,79.57378387,-78.19747925,147.1641388,distal cardinal cavity
HAO:0002085,69.57378387,-78.19747925,147.1641388,mediodistal cardinal ridge
HAO:0002084,59.57378387,-78.19747925,147.1641388,laterodistal cardinal ridge
HAO:0002083,49.57378387,-78.19747925,147.1641388,basal cardinal ridge
HAO:0002082,39.57378387,-78.19747925,147.1641388,cardinal ridge
HAO:0002081,29.57378578,-78.19747925,147.1641388,cardinal condyle of lorum
HAO:0002080,149.5737915,-88.19747925,147.1641388,loral fossa of cardo
HAO:0002079,139.5737915,-88.19747925,147.1641388,fragmental articulation
HAO:0002078,129.5737915,-88.19747925,147.1641388,inner cardinal process
HAO:0002077,119.5737839,-88.19747925,147.1641388,outer cardinal process
HAO:0002076,109.5737839,-88.19747925,147.1641388,cardino-stipital hinge
HAO:0002075,99.57378387,-88.19747925,147.1641388,cardinal lever
HAO:0002074,89.57378387,-88.19747925,147.1641388,cardinal articular condyle of the cranium
