ID, X, Y, Z, Description
HAO:0000050, -10.916797, 29.520000, 12.453203, protogynous hermaphroditic organism
HAO:0000051, -9.856136, 29.520000, 13.513864, abdominal tergum 1
HAO:0000052, -8.795476, 29.520000, 14.574524, abdominal tergum 10
HAO:0000053, -7.734816, 29.520000, 15.635184, abdominal tergum 2
HAO:0000054, -6.674156, 29.520000, 16.695844, anatomical group
HAO:0000055, -5.613496, 29.520000, 17.756504, multi-tissue structure
HAO:0000056, -4.552836, 29.520000, 18.817164, abdominal tergum 3
HAO:0000057, -3.492175, 29.520000, 19.877825, abdominal tergum 4
HAO:0000058, -2.431515, 29.520000, 20.938485, abdominal tergum 5
HAO:0000059, -1.370855, 29.520000, 21.999145, abdominal tergum 6
HAO:0000060, -32.130000, 28.020000, -8.760000, abdominal tergum 7
HAO:0000061, -31.069340, 28.020000, -7.699340, abdominal tergum 8
HAO:0000062, -30.008680, 28.020000, -6.638680, cell space
HAO:0000063, -28.948019, 28.020000, -5.578019, portion of cell substance
HAO:0000064, -27.887359, 28.020000, -4.517359, single cell organism
HAO:0000065, -26.826699, 28.020000, -3.456699, basal lamina
HAO:0000066, -25.766039, 28.020000, -2.396039, epithelium
HAO:0000067, -24.705379, 28.020000, -1.335379, simple cuboidal epithelium
HAO:0000068, -23.644719, 28.020000, -0.274719, simple columnar epithelium
HAO:0000069, -22.584058, 28.020000, 0.785942, multilaminar epithelium
HAO:0000070, -21.523398, 28.020000, 1.846602, simple squamous epithelium
HAO:0000071, -20.462738, 28.020000, 2.907262, atypical epithelium
HAO:0000072, -19.402078, 28.020000, 3.967922, cavitated compound organ
HAO:0000073, -18.341418, 28.020000, 5.028582, unilaminar epithelium
HAO:0000074, -17.280758, 28.020000, 6.089242, solid compound organ
HAO:0000075, -16.220097, 28.020000, 7.149903, T9
HAO:0000076, -15.159437, 28.020000, 8.210563, abscissa
HAO:0000077, -14.098777, 28.020000, 9.271223, epithelial cell
HAO:0000078, -13.038117, 28.020000, 10.331883, accessory gland
HAO:0000079, -11.977457, 28.020000, 11.392543, accessory ventral condyle
HAO:0000080, -10.916797, 28.020000, 12.453203, acetabular carina
HAO:0000081, -9.856136, 28.020000, 13.513864, acetabular groove
HAO:0000082, -8.795476, 28.020000, 14.574524, acetabulum
HAO:0000083, -7.734816, 28.020000, 15.635184, acropleural apodeme
HAO:0000084, -6.674156, 28.020000, 16.695844, acropleural sulcus
HAO:0000085, -5.613496, 28.020000, 17.756504, acrosternite
HAO:0000086, -4.552836, 28.020000, 18.817164, aculea
HAO:0000087, -3.492175, 28.020000, 19.877825, adult
HAO:0000088, -2.431515, 28.020000, 20.938485, adult abdomen
HAO:0000089, -1.370855, 28.020000, 21.999145, adult tagma
HAO:0000090, -32.130000, 26.520000, -8.760000, adult thorax
HAO:0000091, -31.069340, 26.520000, -7.699340, aedeagus
HAO:0000092, -30.008680, 26.520000, -6.638680, alinotum
HAO:0000093, -28.948019, 26.520000, -5.578019, anal vein
HAO:0000094, -27.887359, 26.520000, -4.517359, anepisternum
HAO:0000095, -26.826699, 26.520000, -3.456699, annellus
HAO:0000096, -25.766039, 26.520000, -2.396039, annulus
HAO:0000097, -24.705379, 26.520000, -1.335379, anteclypeus
HAO:0000098, -23.644719, 26.520000, -0.274719, antecosta
HAO:0000099, -22.584058, 26.520000, 0.785942, antecostal sulcus
HAO:0000100, -21.523398, 26.520000, 1.846602, antemedian mesonotal wing process
HAO:0000101, -20.462738, 26.520000, 2.907262, antenna
HAO:0000102, -19.402078, 26.520000, 3.967922, antenna cleaner
HAO:0000103, -18.341418, 26.520000, 5.028582, antennal rim
HAO:0000104, -17.280758, 26.520000, 6.089242, antennal segment
HAO:0000105, -16.220097, 26.520000, 7.149903, antennal shelf
HAO:0000106, -15.159437, 26.520000, 8.210563, antennal suture
HAO:0000107, -14.098777, 26.520000, 9.271223, antennomere
HAO:0000108, -13.038117, 26.520000, 10.331883, posterior cranio-mandibular muscle
HAO:0000109, -11.977457, 26.520000, 11.392543, frontal carina
HAO:0000110, -10.916797, 26.520000, 12.453203, anterior extension of mesofurca
HAO:0000111, -9.856136, 26.520000, 13.513864, anterior extension of the preaxilla
HAO:0000112, -8.795476, 26.520000, 14.574524, anterior glossal sclerite
HAO:0000113, -7.734816, 26.520000, 15.635184, anterior labral retractor
HAO:0000114, -6.674156, 26.520000, 16.695844, anterior margin of the speculum
HAO:0000115, -5.613496, 26.520000, 17.756504, anterior mesofurco-mesolaterophragmal muscle
HAO:0000116, -4.552836, 26.520000, 18.817164, anterior mesopleural area
HAO:0000117, -3.492175, 26.520000, 19.877825, anterior mesopleural sulcus
HAO:0000118, -2.431515, 26.520000, 20.938485, anterior mesopleuro-mesofurcal muscle
HAO:0000119, -1.370855, 26.520000, 21.999145, anterior mesopleuro-third axillary sclerite of fore wing muscle
HAO:0000120, -32.130000, 25.020000, -8.760000, anterior notal wing process
HAO:0000121, -31.069340, 25.020000, -7.699340, anterior process of the mesofurcal bridge
HAO:0000122, -30.008680, 25.020000, -6.638680, anterior process of the pronotum
HAO:0000123, -28.948019, 25.020000, -5.578019, anterior process of the prosternum
HAO:0000124, -27.887359, 25.020000, -4.517359, anterior profurcal lamella
HAO:0000125, -26.826699, 25.020000, -3.456699, anterior rim of pronotum
HAO:0000126, -25.766039, 25.020000, -2.396039, anterior tentorial pit
HAO:0000127, -24.705379, 25.020000, -1.335379, antero-dorsal incision of mesopleuron
HAO:0000128, -23.644719, 25.020000, -0.274719, anteroadmedian line
HAO:0000129, -22.584058, 25.020000, 0.785942, anterolateral depression of the petiole
HAO:0000130, -21.523398, 25.020000, 1.846602, anterolateral mesoscutal corner
HAO:0000131, -20.462738, 25.020000, 2.907262, anteromedian pronotal ridge
HAO:0000132, -19.402078, 25.020000, 3.967922, anteroventral pronotal inflection
HAO:0000133, -18.341418, 25.020000, 5.028582, antescutal depression
HAO:0000134, -17.280758, 25.020000, 6.089242, apex gonostipitis
HAO:0000135, -16.220097, 25.020000, 7.149903, apex of the calcar
HAO:0000136, -15.159437, 25.020000, 8.210563, apical clavomere ventral pit
HAO:0000137, -14.098777, 25.020000, 9.271223, apical flagellomere
HAO:0000138, -13.038117, 25.020000, 10.331883, apical parossiculal seta
HAO:0000139, -11.977457, 25.020000, 11.392543, apical process of the labrum
HAO:0000140, -10.916797, 25.020000, 12.453203, apical row of spines
HAO:0000141, -9.856136, 25.020000, 13.513864, apiceps
HAO:0000142, -8.795476, 25.020000, 14.574524, apodeme
HAO:0000143, -7.734816, 25.020000, 15.635184, apophysis
HAO:0000144, -6.674156, 25.020000, 16.695844, appendage
HAO:0000145, -5.613496, 25.020000, 17.756504, appendage segment
HAO:0000146, -4.552836, 25.020000, 18.817164, area
HAO:0000147, -3.492175, 25.020000, 19.877825, areolet
HAO:0000148, -2.431515, 25.020000, 20.938485, arolium
HAO:0000149, -1.370855, 25.020000, 21.999145, articular line
HAO:0000150, -32.130000, 23.520000, -8.760000, articular process
HAO:0000151, -31.069340, 23.520000, -7.699340, articulation
HAO:0000152, -30.008680, 23.520000, -6.638680, aulax
HAO:0000153, -28.948019, 23.520000, -5.578019, auxilia
HAO:0000154, -27.887359, 23.520000, -4.517359, auxiliar sclerite
HAO:0000155, -26.826699, 23.520000, -3.456699, axilla
HAO:0000156, -25.766039, 23.520000, -2.396039, axillar carina
HAO:0000157, -24.705379, 23.520000, -1.335379, axillary cord
HAO:0000158, -23.644719, 23.520000, -0.274719, axillary region
HAO:0000159, -22.584058, 23.520000, 0.785942, axillary sclerite
HAO:0000160, -21.523398, 23.520000, 1.846602, axillula
HAO:0000161, -20.462738, 23.520000, 2.907262, axillular carina
HAO:0000162, -19.402078, 23.520000, 3.967922, axillular setae
HAO:0000163, -18.341418, 23.520000, 5.028582, band
HAO:0000164, -17.280758, 23.520000, 6.089242, bar
HAO:0000165, -16.220097, 23.520000, 7.149903, basal bridge
HAO:0000166, -15.159437, 23.520000, 8.210563, basal grooves
HAO:0000167, -14.098777, 23.520000, 9.271223, basal hooklets
HAO:0000168, -13.038117, 23.520000, 10.331883, gonostipes/volsella complex
HAO:0000169, -11.977457, 23.520000, 11.392543, basal transverse carina of third abdominal tergite
HAO:0000170, -10.916797, 23.520000, 12.453203, basal vein
HAO:0000171, -9.856136, 23.520000, 13.513864, basalare
HAO:0000172, -8.795476, 23.520000, 14.574524, basiconic capitate peg sensillum
HAO:0000173, -7.734816, 23.520000, 15.635184, basicosta
HAO:0000174, -6.674156, 23.520000, 16.695844, basicostal suture
HAO:0000175, -5.613496, 23.520000, 17.756504, basicoxite
HAO:0000176, -4.552836, 23.520000, 18.817164, basisternum
HAO:0000177, -3.492175, 23.520000, 19.877825, basitarsal notch
HAO:0000178, -2.431515, 23.520000, 20.938485, basitarsus
HAO:0000179, -1.370855, 23.520000, 21.999145, basiura
HAO:0000180, -32.130000, 22.020000, -8.760000, basivalvula
HAO:0000181, -31.069340, 22.020000, -7.699340, blade
HAO:0000182, -30.008680, 22.020000, -6.638680, body
HAO:0000183, -28.948019, 22.020000, -5.578019, body segment
HAO:0000184, -27.887359, 22.020000, -4.517359, bulla
HAO:0000185, -26.826699, 22.020000, -3.456699, calcar
HAO:0000186, -25.766039, 22.020000, -2.396039, calyx
HAO:0000187, -24.705379, 22.020000, -1.335379, cardo
HAO:0000188, -23.644719, 22.020000, -0.274719, carina
HAO:0000189, -22.584058, 22.020000, 0.785942, cenchrus
HAO:0000191, -21.523398, 22.020000, 1.846602, cercus
HAO:0000192, -20.462738, 22.020000, 2.907262, cervical apodeme
HAO:0000193, -19.402078, 22.020000, 3.967922, cervical prominence
HAO:0000194, -18.341418, 22.020000, 5.028582, cervical pronotal area
HAO:0000195, -17.280758, 22.020000, 6.089242, cervical sclerite
HAO:0000196, -16.220097, 22.020000, 7.149903, cervix
HAO:0000197, -15.159437, 22.020000, 8.210563, chaetobothria
HAO:0000198, -14.098777, 22.020000, 9.271223, chalaza
HAO:0000199, -13.038117, 22.020000, 10.331883, chamber of the metanotum
HAO:0000200, -11.977457, 22.020000, 11.392543, cheek
HAO:0000201, -10.916797, 22.020000, 12.453203, cibarium
HAO:0000202, -9.856136, 22.020000, 13.513864, circumocular ridge
HAO:0000203, -8.795476, 22.020000, 14.574524, clava
HAO:0000204, -7.734816, 22.020000, 15.635184, claval fold
HAO:0000205, -6.674156, 22.020000, 16.695844, claval lobe
HAO:0000206, -5.613496, 22.020000, 17.756504, cleaning brush
HAO:0000207, -4.552836, 22.020000, 18.817164, closed coxal cavity
HAO:0000208, -3.492175, 22.020000, 19.877825, club
HAO:0000209, -2.431515, 22.020000, 20.938485, ventral rim of clypeus
HAO:0000210, -1.370855, 22.020000, 21.999145, clypeal process
HAO:0000211, -32.130000, 20.520000, -8.760000, clypeo-pleurostomal line
HAO:0000212, -31.069340, 20.520000, -7.699340, clypeus
HAO:0000213, -30.008680, 20.520000, -6.638680, coeloconic sensillum
HAO:0000214, -28.948019, 20.520000, -5.578019, colleterial gland
HAO:0000215, -27.887359, 20.520000, -4.517359, protibial comb
HAO:0000216, -26.826699, 20.520000, -3.456699, comb of the spur
HAO:0000217, -25.766039, 20.520000, -2.396039, compound eye
HAO:0000218, -24.705379, 20.520000, -1.335379, condylar carina of the mandible
HAO:0000219, -23.644719, 20.520000, -0.274719, condylar groove
HAO:0000220, -22.584058, 20.520000, 0.785942, condyle
HAO:0000221, -21.523398, 20.520000, 1.846602, conjunctiva
HAO:0000222, -20.462738, 20.520000, 2.907262, corbicula
HAO:0000223, -19.402078, 20.520000, 3.967922, corner
HAO:0000224, -18.341418, 20.520000, 5.028582, coronal suture
HAO:0000225, -17.280758, 20.520000, 6.089242, costa
HAO:0000226, -16.220097, 20.520000, 7.149903, costal cell
HAO:0000227, -15.159437, 20.520000, 8.210563, costal notch
HAO:0000228, -14.098777, 20.520000, 9.271223, coxa
HAO:0000229, -13.038117, 20.520000, 10.331883, coxal foramen
HAO:0000230, -11.977457, 20.520000, 11.392543, coxal corium
HAO:0000231, -10.916797, 20.520000, 12.453203, cranial condyle
HAO:0000232, -9.856136, 20.520000, 13.513864, cranio-antennal muscle
HAO:0000233, -8.795476, 20.520000, 14.574524, cranio-pharyngeal plate muscle
HAO:0000234, -7.734816, 20.520000, 15.635184, cranium
HAO:0000235, -6.674156, 20.520000, 16.695844, crest
HAO:0000236, -5.613496, 20.520000, 17.756504, crossvein
HAO:0000237, -4.552836, 20.520000, 18.817164, cubital vein
HAO:0000238, -3.492175, 20.520000, 19.877825, cupula
HAO:0000239, -2.431515, 20.520000, 20.938485, cuspis
HAO:0000240, -1.370855, 20.520000, 21.999145, cuticle
HAO:0000241, -32.130000, 19.020000, -8.760000, depression
HAO:0000242, -31.069340, 19.020000, -7.699340, dicondylic joint
HAO:0000243, -30.008680, 19.020000, -6.638680, dilator muscle apodeme
HAO:0000244, -28.948019, 19.020000, -5.578019, discrimen
HAO:0000245, -27.887359, 19.020000, -4.517359, discrimenal lamella
HAO:0000246, -26.826699, 19.020000, -3.456699, apical gonostyle/volsella complex-harpal muscle
HAO:0000247, -25.766039, 19.020000, -2.396039, distal gonostipo-parossiculal muscle
HAO:0000248, -24.705379, 19.020000, -1.335379, distal tarsal plantula
HAO:0000249, -23.644719, 19.020000, -0.274719, distivolsellar apodeme
HAO:0000250, -22.584058, 19.020000, 0.785942, distodorsal gonostyle/volsella complex-penisvalval muscle
HAO:0000251, -21.523398, 19.020000, 1.846602, distoventral gonostyle/volsella complex-penisvalval muscle
HAO:0000252, -20.462738, 19.020000, 2.907262, dorsal axillar area
HAO:0000253, -19.402078, 19.020000, 3.967922, dorsal cibarial dilatator muscle
HAO:0000254, -18.341418, 19.020000, 5.028582, dorsal incision of the pronotum
HAO:0000255, -17.280758, 19.020000, 6.089242, dorsal mesofurco-profurcal muscle
HAO:0000256, -16.220097, 19.020000, 7.149903, dorsal mesometapleural carina
HAO:0000257, -15.159437, 19.020000, 8.210563, dorsal mesopleural inflection
HAO:0000258, -14.098777, 19.020000, 9.271223, dorsal mesopostnotal flange
HAO:0000259, -13.038117, 19.020000, 10.331883, dorsal mesopostnotal incision
HAO:0000260, -11.977457, 19.020000, 11.392543, dorsal metafurcal lamella
HAO:0000261, -10.916797, 19.020000, 12.453203, dorsal metapleural area
HAO:0000262, -9.856136, 19.020000, 13.513864, dorsal pharyngeal dilatator
HAO:0000263, -8.795476, 19.020000, 14.574524, dorsal plate
HAO:0000264, -7.734816, 19.020000, 15.635184, dorsal premental adductor
HAO:0000265, -6.674156, 19.020000, 16.695844, dorsal profurcal lamella
HAO:0000266, -5.613496, 19.020000, 17.756504, dorsal profurco-postoccipital muscle
HAO:0000267, -4.552836, 19.020000, 18.817164, dorsal pronotal area
HAO:0000268, -3.492175, 19.020000, 19.877825, dorsal pronotal corner
HAO:0000269, -2.431515, 19.020000, 20.938485, dorsal pronotal inflection
HAO:0000270, -1.370855, 19.020000, 21.999145, dorsal propleural area
HAO:0000271, -32.130000, 17.520000, -8.760000, dorsal propleural ridge
HAO:0000272, -31.069340, 17.520000, -7.699340, dorsal propodeal inflection
HAO:0000273, -30.008680, 17.520000, -6.638680, dorsal rod
HAO:0000274, -28.948019, 17.520000, -5.578019, dorsal premento-salivarial muscle
HAO:0000275, -27.887359, 17.520000, -4.517359, dorsal tentorial arm
HAO:0000276, -26.826699, 17.520000, -3.456699, dorsal tooth of mandible
HAO:0000277, -25.766039, 17.520000, -2.396039, dorso-pleural line
HAO:0000278, -24.705379, 17.520000, -1.335379, dorsolateral cupulo-gonostyle/volsella complex muscle
HAO:0000279, -23.644719, 17.520000, -0.274719, dorsomedial cupulo-gonostyle/volsella complex muscle
HAO:0000280, -22.584058, 17.520000, 0.785942, dorsope
HAO:0000281, -21.523398, 17.520000, 1.846602, dorsum
HAO:0000282, -20.462738, 17.520000, 2.907262, duct
HAO:0000283, -19.402078, 17.520000, 3.967922, ductus ejaculatorius
HAO:0000284, -18.341418, 17.520000, 5.028582, ectophallus
HAO:0000285, -17.280758, 17.520000, 6.089242, edge
HAO:0000286, -16.220097, 17.520000, 7.149903, egg
HAO:0000287, -15.159437, 17.520000, 8.210563, anellus
HAO:0000288, -14.098777, 17.520000, 9.271223, empodium
HAO:0000289, -13.038117, 17.520000, 10.331883, encircling groove
HAO:0000290, -11.977457, 17.520000, 11.392543, endocuticle
HAO:0000291, -10.916797, 17.520000, 12.453203, endophallus
HAO:0000292, -9.856136, 17.520000, 13.513864, epicnemial carina
HAO:0000293, -8.795476, 17.520000, 14.574524, epicnemial pit
HAO:0000294, -7.734816, 17.520000, 15.635184, epicnemium
HAO:0000295, -6.674156, 17.520000, 16.695844, epicoxal lobe
HAO:0000296, -5.613496, 17.520000, 17.756504, epicoxal sulcus
HAO:0000297, -4.552836, 17.520000, 18.817164, epicranial suture
HAO:0000298, -3.492175, 17.520000, 19.877825, epidermis
HAO:0000299, -2.431515, 17.520000, 20.938485, epimeron
HAO:0000300, -1.370855, 17.520000, 21.999145, epipharyngeal wall
HAO:0000301, -32.130000, 16.020000, -8.760000, epipharynx
HAO:0000302, -31.069340, 16.020000, -7.699340, epipygium
HAO:0000303, -30.008680, 16.020000, -6.638680, episternum
HAO:0000304, -28.948019, 16.020000, -5.578019, epistomal declivity
HAO:0000305, -27.887359, 16.020000, -4.517359, epistomal ridge
HAO:0000306, -26.826699, 16.020000, -3.456699, epistomal sulcus
HAO:0000307, -25.766039, 16.020000, -2.396039, epomial carina
HAO:0000308, -24.705379, 16.020000, -1.335379, ergot
HAO:0000309, -23.644719, 16.020000, -0.274719, eusternum
HAO:0000310, -22.584058, 16.020000, 0.785942, evaporatorium
HAO:0000311, -21.523398, 16.020000, 1.846602, exocuticle
HAO:0000312, -20.462738, 16.020000, 2.907262, external male genitalia
HAO:0000313, -19.402078, 16.020000, 3.967922, external paramera
HAO:0000314, -18.341418, 16.020000, 5.028582, premento-palpal muscle
HAO:0000315, -17.280758, 16.020000, 6.089242, exuvia
HAO:0000316, -16.220097, 16.020000, 7.149903, face
HAO:0000317, -15.159437, 16.020000, 8.210563, facial fovea
HAO:0000318, -14.098777, 16.020000, 9.271223, facial orbit
HAO:0000319, -13.038117, 16.020000, 10.331883, facial pit
HAO:0000320, -11.977457, 16.020000, 11.392543, facial sulcus
HAO:0000321, -10.916797, 16.020000, 12.453203, fascia
HAO:0000322, -9.856136, 16.020000, 13.513864, felt field
HAO:0000323, -8.795476, 16.020000, 14.574524, felt line
HAO:0000324, -7.734816, 16.020000, 15.635184, female genitalia
HAO:0000325, -6.674156, 16.020000, 16.695844, femoral depression
HAO:0000326, -5.613496, 16.020000, 17.756504, femoral groove
HAO:0000327, -4.552836, 16.020000, 18.817164, femur
HAO:0000328, -3.492175, 16.020000, 19.877825, fibula ducti
HAO:0000329, -2.431515, 16.020000, 20.938485, first abdominal spiracle
HAO:0000330, -1.370855, 16.020000, 21.999145, first axillary sclerite
HAO:0000331, -32.130000, 14.520000, -8.760000, first median plate
HAO:0000332, -31.069340, 14.520000, -7.699340, first mesopleuro-mesonotal muscle
HAO:0000333, -30.008680, 14.520000, -6.638680, first phragmo-postoccipital muscle
HAO:0000334, -28.948019, 14.520000, -5.578019, first phragmo-propleural muscle
HAO:0000335, -27.887359, 14.520000, -4.517359, first phragmo-second phragmal muscle
HAO:0000336, -26.826699, 14.520000, -3.456699, distal gonostyle/volsella complex-harpal muscle
HAO:0000337, -25.766039, 14.520000, -2.396039, first subdiscal
HAO:0000338, -24.705379, 14.520000, -1.335379, first valvifer
HAO:0000339, -23.644719, 14.520000, -0.274719, first valvula
HAO:0000340, -22.584058, 14.520000, 0.785942, fissure
HAO:0000341, -21.523398, 14.520000, 1.846602, flabellum
HAO:0000342, -20.462738, 14.520000, 2.907262, flagellomere
HAO:0000343, -19.402078, 14.520000, 3.967922, flagellum
HAO:0000344, -18.341418, 14.520000, 5.028582, flange
HAO:0000345, -17.280758, 14.520000, 6.089242, foramen
HAO:0000346, -16.220097, 14.520000, 7.149903, foramen genitale
HAO:0000347, -15.159437, 14.520000, 8.210563, occipital foramen
HAO:0000348, -14.098777, 14.520000, 9.271223, fore coxa
HAO:0000349, -13.038117, 14.520000, 10.331883, fore leg
HAO:0000350, -11.977457, 14.520000, 11.392543, fore tibia
HAO:0000351, -10.916797, 14.520000, 12.453203, fore wing
HAO:0000352, -9.856136, 14.520000, 13.513864, forewing
HAO:0000353, -8.795476, 14.520000, 14.574524, fossa
HAO:0000354, -7.734816, 14.520000, 15.635184, frenal line
HAO:0000355, -6.674156, 14.520000, 16.695844, frenum
HAO:0000356, -5.613496, 14.520000, 17.756504, frontal line
HAO:0000357, -4.552836, 14.520000, 18.817164, frontal orbit
HAO:0000358, -3.492175, 14.520000, 19.877825, frontal patch
HAO:0000359, -2.431515, 14.520000, 20.938485, frontal scrobe
HAO:0000360, -1.370855, 14.520000, 21.999145, frontal suture
HAO:0000361, -32.130000, 13.020000, -8.760000, functional mouth
HAO:0000362, -31.069340, 13.020000, -7.699340, funicle
HAO:0000363, -30.008680, 13.020000, -6.638680, funicle segment
HAO:0000364, -28.948019, 13.020000, -5.578019, furca
HAO:0000365, -27.887359, 13.020000, -4.517359, furcal arm
HAO:0000366, -26.826699, 13.020000, -3.456699, furcal pit
HAO:0000367, -25.766039, 13.020000, -2.396039, furcasternum
HAO:0000368, -24.705379, 13.020000, -1.335379, galea
HAO:0000369, -23.644719, 13.020000, -0.274719, gaster
HAO:0000370, -22.584058, 13.020000, 0.785942, gastrocoelus
HAO:0000371, -21.523398, 13.020000, 1.846602, gena
HAO:0000372, -20.462738, 13.020000, 2.907262, genal bridge
HAO:0000373, -19.402078, 13.020000, 3.967922, genal patch
HAO:0000374, -18.341418, 13.020000, 5.028582, genitalia
HAO:0000375, -17.280758, 13.020000, 6.089242, gland
HAO:0000376, -16.220097, 13.020000, 7.149903, glossa
HAO:0000377, -15.159437, 13.020000, 8.210563, premento-glossal muscle
HAO:0000378, -14.098777, 13.020000, 9.271223, glymma
HAO:0000379, -13.038117, 13.020000, 10.331883, gonad
HAO:0000380, -11.977457, 13.020000, 11.392543, gonocondyle
HAO:0000381, -10.916797, 13.020000, 12.453203, gonoforceps
HAO:0000382, -9.856136, 13.020000, 13.513864, gonomacula
HAO:0000383, -8.795476, 13.020000, 14.574524, gonopod
HAO:0000384, -7.734816, 13.020000, 15.635184, gonossiculo-phallotremal muscle
HAO:0000385, -6.674156, 13.020000, 16.695844, gonossiculus
HAO:0000386, -5.613496, 13.020000, 17.756504, gonostipes
HAO:0000387, -4.552836, 13.020000, 18.817164, gonostipital arm
HAO:0000388, -3.492175, 13.020000, 19.877825, gonostipo-volsellal muscle
HAO:0000389, -2.431515, 13.020000, 20.938485, gonostyle
HAO:0000390, -1.370855, 13.020000, 21.999145, gradulus
HAO:0000391, -32.130000, 11.520000, -8.760000, gula
HAO:0000392, -31.069340, 11.520000, -7.699340, gular ridge
HAO:0000393, -30.008680, 11.520000, -6.638680, gular sulcus
HAO:0000394, -28.948019, 11.520000, -5.578019, hamulus
HAO:0000395, -27.887359, 11.520000, -4.517359, harpe
HAO:0000396, -26.826699, 11.520000, -3.456699, harpo-gonomaculal muscle
HAO:0000397, -25.766039, 11.520000, -2.396039, head
HAO:0000398, -24.705379, 11.520000, -1.335379, head capsule
HAO:0000399, -23.644719, 11.520000, -0.274719, hind leg
HAO:0000400, -22.584058, 11.520000, 0.785942, hind wing
HAO:0000401, -21.523398, 11.520000, 1.846602, hindwing
HAO:0000402, -20.462738, 11.520000, 2.907262, median complex
HAO:0000403, -19.402078, 11.520000, 3.967922, humeral plate
HAO:0000404, -18.341418, 11.520000, 5.028582, humeral sclerite of the metanotum
HAO:0000405, -17.280758, 11.520000, 6.089242, hymenopteran
HAO:0000406, -16.220097, 11.520000, 7.149903, hyperoccipital carina
HAO:0000407, -15.159437, 11.520000, 8.210563, hypoclypeal depression
HAO:0000408, -14.098777, 11.520000, 9.271223, hypopharyngeal rod
HAO:0000409, -13.038117, 11.520000, 10.331883, hypopharynx
HAO:0000410, -11.977457, 11.520000, 11.392543, hypopygium
HAO:0000411, -10.916797, 11.520000, 12.453203, hypostoma
HAO:0000412, -9.856136, 11.520000, 13.513864, hypostomal bridge
HAO:0000413, -8.795476, 11.520000, 14.574524, hypostomal carina
