ID, X, Y, Z, Description
HAO:0000031, -35.539340, 27.250000, -12.439340, abdominal segment 7
HAO:0000032, -34.478680, 27.250000, -11.378680, organism subdivision
HAO:0000033, -33.418019, 27.250000, -10.318019, abdominal segment 8
HAO:0000034, -32.357359, 27.250000, -9.257359, abdominal segment 9
HAO:0000035, -31.296699, 27.250000, -8.196699, abdominal sternum 2
HAO:0000036, -30.236039, 27.250000, -7.136039, abdominal sternum 3
HAO:0000037, -29.175379, 27.250000, -6.075379, abdominal sternum 4
HAO:0000038, -28.114719, 27.250000, -5.014719, abdominal sternum 5
HAO:0000039, -27.054058, 27.250000, -3.954058, abdominal sternum 6
HAO:0000040, -25.993398, 27.250000, -2.893398, acellular anatomical structure
HAO:0000041, -24.932738, 27.250000, -1.832738, anatomical cluster
HAO:0000042, -23.872078, 27.250000, -0.772078, extraembryonic structure
HAO:0000043, -22.811418, 27.250000, 0.288582, portion of tissue
HAO:0000044, -21.750758, 27.250000, 1.349242, abdominal sternum 7
HAO:0000045, -20.690097, 27.250000, 2.409903, sequential hermaphroditic organism
HAO:0000046, -19.629437, 27.250000, 3.470563, synchronous hermaphroditic organism
HAO:0000047, -18.568777, 27.250000, 4.531223, abdominal sternum 9
HAO:0000048, -17.508117, 27.250000, 5.591883, gonochoristic organism
HAO:0000049, -16.447457, 27.250000, 6.652543, protandrous hermaphroditic organism
HAO:0000050, -15.386797, 27.250000, 7.713203, protogynous hermaphroditic organism
HAO:0000051, -14.326136, 27.250000, 8.773864, abdominal tergum 1
HAO:0000052, -13.265476, 27.250000, 9.834524, abdominal tergum 10
HAO:0000053, -12.204816, 27.250000, 10.895184, abdominal tergum 2
HAO:0000054, -11.144156, 27.250000, 11.955844, anatomical group
HAO:0000055, -10.083496, 27.250000, 13.016504, multi-tissue structure
HAO:0000056, -9.022836, 27.250000, 14.077164, abdominal tergum 3
HAO:0000057, -7.962175, 27.250000, 15.137825, abdominal tergum 4
HAO:0000058, -6.901515, 27.250000, 16.198485, abdominal tergum 5
HAO:0000059, -5.840855, 27.250000, 17.259145, abdominal tergum 6
HAO:0000060, -36.600000, 25.750000, -13.500000, abdominal tergum 7
HAO:0000061, -35.539340, 25.750000, -12.439340, abdominal tergum 8
HAO:0000062, -34.478680, 25.750000, -11.378680, cell space
HAO:0000063, -33.418019, 25.750000, -10.318019, portion of cell substance
HAO:0000064, -32.357359, 25.750000, -9.257359, single cell organism
HAO:0000065, -31.296699, 25.750000, -8.196699, basal lamina
HAO:0000066, -30.236039, 25.750000, -7.136039, epithelium
HAO:0000067, -29.175379, 25.750000, -6.075379, simple cuboidal epithelium
HAO:0000068, -28.114719, 25.750000, -5.014719, simple columnar epithelium
HAO:0000069, -27.054058, 25.750000, -3.954058, multilaminar epithelium
HAO:0000070, -25.993398, 25.750000, -2.893398, simple squamous epithelium
HAO:0000071, -24.932738, 25.750000, -1.832738, atypical epithelium
HAO:0000072, -23.872078, 25.750000, -0.772078, cavitated compound organ
HAO:0000073, -22.811418, 25.750000, 0.288582, unilaminar epithelium
HAO:0000074, -21.750758, 25.750000, 1.349242, solid compound organ
HAO:0000075, -20.690097, 25.750000, 2.409903, T9
HAO:0000076, -19.629437, 25.750000, 3.470563, abscissa
HAO:0000077, -18.568777, 25.750000, 4.531223, epithelial cell
HAO:0000078, -17.508117, 25.750000, 5.591883, accessory gland
HAO:0000079, -16.447457, 25.750000, 6.652543, accessory ventral condyle
HAO:0000080, -15.386797, 25.750000, 7.713203, acetabular carina
HAO:0000081, -14.326136, 25.750000, 8.773864, acetabular groove
HAO:0000082, -13.265476, 25.750000, 9.834524, acetabulum
HAO:0000083, -12.204816, 25.750000, 10.895184, acropleural apodeme
HAO:0000084, -11.144156, 25.750000, 11.955844, acropleural sulcus
HAO:0000085, -10.083496, 25.750000, 13.016504, acrosternite
HAO:0000086, -9.022836, 25.750000, 14.077164, aculea
HAO:0000087, -7.962175, 25.750000, 15.137825, adult
HAO:0000088, -6.901515, 25.750000, 16.198485, adult abdomen
HAO:0000089, -5.840855, 25.750000, 17.259145, adult tagma
HAO:0000090, -36.600000, 24.250000, -13.500000, adult thorax
HAO:0000091, -35.539340, 24.250000, -12.439340, aedeagus
HAO:0000092, -34.478680, 24.250000, -11.378680, alinotum
HAO:0000093, -33.418019, 24.250000, -10.318019, anal vein
HAO:0000094, -32.357359, 24.250000, -9.257359, anepisternum
HAO:0000095, -31.296699, 24.250000, -8.196699, annellus
HAO:0000096, -30.236039, 24.250000, -7.136039, annulus
HAO:0000097, -29.175379, 24.250000, -6.075379, anteclypeus
HAO:0000098, -28.114719, 24.250000, -5.014719, antecosta
HAO:0000099, -27.054058, 24.250000, -3.954058, antecostal sulcus
HAO:0000100, -25.993398, 24.250000, -2.893398, antemedian mesonotal wing process
HAO:0000101, -24.932738, 24.250000, -1.832738, antenna
HAO:0000102, -23.872078, 24.250000, -0.772078, antenna cleaner
HAO:0000103, -22.811418, 24.250000, 0.288582, antennal rim
HAO:0000104, -21.750758, 24.250000, 1.349242, antennal segment
HAO:0000105, -20.690097, 24.250000, 2.409903, antennal shelf
HAO:0000106, -19.629437, 24.250000, 3.470563, antennal suture
HAO:0000107, -18.568777, 24.250000, 4.531223, antennomere
HAO:0000108, -17.508117, 24.250000, 5.591883, posterior cranio-mandibular muscle
HAO:0000109, -16.447457, 24.250000, 6.652543, frontal carina
HAO:0000110, -15.386797, 24.250000, 7.713203, anterior extension of mesofurca
HAO:0000111, -14.326136, 24.250000, 8.773864, anterior extension of the preaxilla
HAO:0000112, -13.265476, 24.250000, 9.834524, anterior glossal sclerite
HAO:0000113, -12.204816, 24.250000, 10.895184, anterior labral retractor
HAO:0000114, -11.144156, 24.250000, 11.955844, anterior margin of the speculum
HAO:0000115, -10.083496, 24.250000, 13.016504, anterior mesofurco-mesolaterophragmal muscle
HAO:0000116, -9.022836, 24.250000, 14.077164, anterior mesopleural area
HAO:0000117, -7.962175, 24.250000, 15.137825, anterior mesopleural sulcus
HAO:0000118, -6.901515, 24.250000, 16.198485, anterior mesopleuro-mesofurcal muscle
HAO:0000119, -5.840855, 24.250000, 17.259145, anterior mesopleuro-third axillary sclerite of fore wing muscle
HAO:0000120, -36.600000, 22.750000, -13.500000, anterior notal wing process
HAO:0000121, -35.539340, 22.750000, -12.439340, anterior process of the mesofurcal bridge
HAO:0000122, -34.478680, 22.750000, -11.378680, anterior process of the pronotum
HAO:0000123, -33.418019, 22.750000, -10.318019, anterior process of the prosternum
HAO:0000124, -32.357359, 22.750000, -9.257359, anterior profurcal lamella
HAO:0000125, -31.296699, 22.750000, -8.196699, anterior rim of pronotum
HAO:0000126, -30.236039, 22.750000, -7.136039, anterior tentorial pit
HAO:0000127, -29.175379, 22.750000, -6.075379, antero-dorsal incision of mesopleuron
HAO:0000128, -28.114719, 22.750000, -5.014719, anteroadmedian line
HAO:0000129, -27.054058, 22.750000, -3.954058, anterolateral depression of the petiole
HAO:0000130, -25.993398, 22.750000, -2.893398, anterolateral mesoscutal corner
HAO:0000131, -24.932738, 22.750000, -1.832738, anteromedian pronotal ridge
HAO:0000132, -23.872078, 22.750000, -0.772078, anteroventral pronotal inflection
HAO:0000133, -22.811418, 22.750000, 0.288582, antescutal depression
HAO:0000134, -21.750758, 22.750000, 1.349242, apex gonostipitis
HAO:0000135, -20.690097, 22.750000, 2.409903, apex of the calcar
HAO:0000136, -19.629437, 22.750000, 3.470563, apical clavomere ventral pit
HAO:0000137, -18.568777, 22.750000, 4.531223, apical flagellomere
HAO:0000138, -17.508117, 22.750000, 5.591883, apical parossiculal seta
HAO:0000139, -16.447457, 22.750000, 6.652543, apical process of the labrum
HAO:0000140, -15.386797, 22.750000, 7.713203, apical row of spines
HAO:0000141, -14.326136, 22.750000, 8.773864, apiceps
HAO:0000142, -13.265476, 22.750000, 9.834524, apodeme
HAO:0000143, -12.204816, 22.750000, 10.895184, apophysis
HAO:0000144, -11.144156, 22.750000, 11.955844, appendage
HAO:0000145, -10.083496, 22.750000, 13.016504, appendage segment
HAO:0000146, -9.022836, 22.750000, 14.077164, area
HAO:0000147, -7.962175, 22.750000, 15.137825, areolet
HAO:0000148, -6.901515, 22.750000, 16.198485, arolium
HAO:0000149, -5.840855, 22.750000, 17.259145, articular line
HAO:0000150, -36.600000, 21.250000, -13.500000, articular process
HAO:0000151, -35.539340, 21.250000, -12.439340, articulation
HAO:0000152, -34.478680, 21.250000, -11.378680, aulax
HAO:0000153, -33.418019, 21.250000, -10.318019, auxilia
HAO:0000154, -32.357359, 21.250000, -9.257359, auxiliar sclerite
HAO:0000155, -31.296699, 21.250000, -8.196699, axilla
HAO:0000156, -30.236039, 21.250000, -7.136039, axillar carina
HAO:0000157, -29.175379, 21.250000, -6.075379, axillary cord
HAO:0000158, -28.114719, 21.250000, -5.014719, axillary region
HAO:0000159, -27.054058, 21.250000, -3.954058, axillary sclerite
HAO:0000160, -25.993398, 21.250000, -2.893398, axillula
HAO:0000161, -24.932738, 21.250000, -1.832738, axillular carina
HAO:0000162, -23.872078, 21.250000, -0.772078, axillular setae
HAO:0000163, -22.811418, 21.250000, 0.288582, band
HAO:0000164, -21.750758, 21.250000, 1.349242, bar
HAO:0000165, -20.690097, 21.250000, 2.409903, basal bridge
HAO:0000166, -19.629437, 21.250000, 3.470563, basal grooves
HAO:0000167, -18.568777, 21.250000, 4.531223, basal hooklets
HAO:0000168, -17.508117, 21.250000, 5.591883, gonostipes/volsella complex
HAO:0000169, -16.447457, 21.250000, 6.652543, basal transverse carina of third abdominal tergite
HAO:0000170, -15.386797, 21.250000, 7.713203, basal vein
HAO:0000171, -14.326136, 21.250000, 8.773864, basalare
HAO:0000172, -13.265476, 21.250000, 9.834524, basiconic capitate peg sensillum
HAO:0000173, -12.204816, 21.250000, 10.895184, basicosta
HAO:0000174, -11.144156, 21.250000, 11.955844, basicostal suture
HAO:0000175, -10.083496, 21.250000, 13.016504, basicoxite
HAO:0000176, -9.022836, 21.250000, 14.077164, basisternum
HAO:0000177, -7.962175, 21.250000, 15.137825, basitarsal notch
HAO:0000178, -6.901515, 21.250000, 16.198485, basitarsus
HAO:0000179, -5.840855, 21.250000, 17.259145, basiura
HAO:0000180, -36.600000, 19.750000, -13.500000, basivalvula
HAO:0000181, -35.539340, 19.750000, -12.439340, blade
HAO:0000182, -34.478680, 19.750000, -11.378680, body
HAO:0000183, -33.418019, 19.750000, -10.318019, body segment
HAO:0000184, -32.357359, 19.750000, -9.257359, bulla
HAO:0000185, -31.296699, 19.750000, -8.196699, calcar
HAO:0000186, -30.236039, 19.750000, -7.136039, calyx
HAO:0000187, -29.175379, 19.750000, -6.075379, cardo
HAO:0000188, -28.114719, 19.750000, -5.014719, carina
HAO:0000189, -27.054058, 19.750000, -3.954058, cenchrus
HAO:0000191, -25.993398, 19.750000, -2.893398, cercus
HAO:0000192, -24.932738, 19.750000, -1.832738, cervical apodeme
HAO:0000193, -23.872078, 19.750000, -0.772078, cervical prominence
HAO:0000194, -22.811418, 19.750000, 0.288582, cervical pronotal area
HAO:0000195, -21.750758, 19.750000, 1.349242, cervical sclerite
HAO:0000196, -20.690097, 19.750000, 2.409903, cervix
HAO:0000197, -19.629437, 19.750000, 3.470563, chaetobothria
HAO:0000198, -18.568777, 19.750000, 4.531223, chalaza
HAO:0000199, -17.508117, 19.750000, 5.591883, chamber of the metanotum
HAO:0000200, -16.447457, 19.750000, 6.652543, cheek
HAO:0000201, -15.386797, 19.750000, 7.713203, cibarium
HAO:0000202, -14.326136, 19.750000, 8.773864, circumocular ridge
HAO:0000203, -13.265476, 19.750000, 9.834524, clava
HAO:0000204, -12.204816, 19.750000, 10.895184, claval fold
HAO:0000205, -11.144156, 19.750000, 11.955844, claval lobe
HAO:0000206, -10.083496, 19.750000, 13.016504, cleaning brush
HAO:0000207, -9.022836, 19.750000, 14.077164, closed coxal cavity
HAO:0000208, -7.962175, 19.750000, 15.137825, club
HAO:0000209, -6.901515, 19.750000, 16.198485, ventral rim of clypeus
HAO:0000210, -5.840855, 19.750000, 17.259145, clypeal process
HAO:0000211, -36.600000, 18.250000, -13.500000, clypeo-pleurostomal line
HAO:0000212, -35.539340, 18.250000, -12.439340, clypeus
HAO:0000213, -34.478680, 18.250000, -11.378680, coeloconic sensillum
HAO:0000214, -33.418019, 18.250000, -10.318019, colleterial gland
HAO:0000215, -32.357359, 18.250000, -9.257359, protibial comb
HAO:0000216, -31.296699, 18.250000, -8.196699, comb of the spur
HAO:0000217, -30.236039, 18.250000, -7.136039, compound eye
HAO:0000218, -29.175379, 18.250000, -6.075379, condylar carina of the mandible
HAO:0000219, -28.114719, 18.250000, -5.014719, condylar groove
HAO:0000220, -27.054058, 18.250000, -3.954058, condyle
HAO:0000221, -25.993398, 18.250000, -2.893398, conjunctiva
HAO:0000222, -24.932738, 18.250000, -1.832738, corbicula
HAO:0000223, -23.872078, 18.250000, -0.772078, corner
HAO:0000224, -22.811418, 18.250000, 0.288582, coronal suture
HAO:0000225, -21.750758, 18.250000, 1.349242, costa
HAO:0000226, -20.690097, 18.250000, 2.409903, costal cell
HAO:0000227, -19.629437, 18.250000, 3.470563, costal notch
HAO:0000228, -18.568777, 18.250000, 4.531223, coxa
HAO:0000229, -17.508117, 18.250000, 5.591883, coxal foramen
HAO:0000230, -16.447457, 18.250000, 6.652543, coxal corium
HAO:0000231, -15.386797, 18.250000, 7.713203, cranial condyle
HAO:0000232, -14.326136, 18.250000, 8.773864, cranio-antennal muscle
HAO:0000233, -13.265476, 18.250000, 9.834524, cranio-pharyngeal plate muscle
HAO:0000234, -12.204816, 18.250000, 10.895184, cranium
HAO:0000235, -11.144156, 18.250000, 11.955844, crest
HAO:0000236, -10.083496, 18.250000, 13.016504, crossvein
HAO:0000237, -9.022836, 18.250000, 14.077164, cubital vein
HAO:0000238, -7.962175, 18.250000, 15.137825, cupula
HAO:0000239, -6.901515, 18.250000, 16.198485, cuspis
HAO:0000240, -5.840855, 18.250000, 17.259145, cuticle
HAO:0000241, -36.600000, 16.750000, -13.500000, depression
HAO:0000242, -35.539340, 16.750000, -12.439340, dicondylic joint
HAO:0000243, -34.478680, 16.750000, -11.378680, dilator muscle apodeme
HAO:0000244, -33.418019, 16.750000, -10.318019, discrimen
HAO:0000245, -32.357359, 16.750000, -9.257359, discrimenal lamella
HAO:0000246, -31.296699, 16.750000, -8.196699, apical gonostyle/volsella complex-harpal muscle
HAO:0000247, -30.236039, 16.750000, -7.136039, distal gonostipo-parossiculal muscle
HAO:0000248, -29.175379, 16.750000, -6.075379, distal tarsal plantula
HAO:0000249, -28.114719, 16.750000, -5.014719, distivolsellar apodeme
HAO:0000250, -27.054058, 16.750000, -3.954058, distodorsal gonostyle/volsella complex-penisvalval muscle
HAO:0000251, -25.993398, 16.750000, -2.893398, distoventral gonostyle/volsella complex-penisvalval muscle
HAO:0000252, -24.932738, 16.750000, -1.832738, dorsal axillar area
HAO:0000253, -23.872078, 16.750000, -0.772078, dorsal cibarial dilatator muscle
HAO:0000254, -22.811418, 16.750000, 0.288582, dorsal incision of the pronotum
HAO:0000255, -21.750758, 16.750000, 1.349242, dorsal mesofurco-profurcal muscle
HAO:0000256, -20.690097, 16.750000, 2.409903, dorsal mesometapleural carina
HAO:0000257, -19.629437, 16.750000, 3.470563, dorsal mesopleural inflection
HAO:0000258, -18.568777, 16.750000, 4.531223, dorsal mesopostnotal flange
HAO:0000259, -17.508117, 16.750000, 5.591883, dorsal mesopostnotal incision
HAO:0000260, -16.447457, 16.750000, 6.652543, dorsal metafurcal lamella
HAO:0000261, -15.386797, 16.750000, 7.713203, dorsal metapleural area
HAO:0000262, -14.326136, 16.750000, 8.773864, dorsal pharyngeal dilatator
HAO:0000263, -13.265476, 16.750000, 9.834524, dorsal plate
HAO:0000264, -12.204816, 16.750000, 10.895184, dorsal premental adductor
HAO:0000265, -11.144156, 16.750000, 11.955844, dorsal profurcal lamella
HAO:0000266, -10.083496, 16.750000, 13.016504, dorsal profurco-postoccipital muscle
HAO:0000267, -9.022836, 16.750000, 14.077164, dorsal pronotal area
HAO:0000268, -7.962175, 16.750000, 15.137825, dorsal pronotal corner
HAO:0000269, -6.901515, 16.750000, 16.198485, dorsal pronotal inflection
HAO:0000270, -5.840855, 16.750000, 17.259145, dorsal propleural area
HAO:0000271, -36.600000, 15.250000, -13.500000, dorsal propleural ridge
HAO:0000272, -35.539340, 15.250000, -12.439340, dorsal propodeal inflection
HAO:0000273, -34.478680, 15.250000, -11.378680, dorsal rod
HAO:0000274, -33.418019, 15.250000, -10.318019, dorsal premento-salivarial muscle
HAO:0000275, -32.357359, 15.250000, -9.257359, dorsal tentorial arm
HAO:0000276, -31.296699, 15.250000, -8.196699, dorsal tooth of mandible
HAO:0000277, -30.236039, 15.250000, -7.136039, dorso-pleural line
HAO:0000278, -29.175379, 15.250000, -6.075379, dorsolateral cupulo-gonostyle/volsella complex muscle
HAO:0000279, -28.114719, 15.250000, -5.014719, dorsomedial cupulo-gonostyle/volsella complex muscle
HAO:0000280, -27.054058, 15.250000, -3.954058, dorsope
HAO:0000281, -25.993398, 15.250000, -2.893398, dorsum
HAO:0000282, -24.932738, 15.250000, -1.832738, duct
HAO:0000283, -23.872078, 15.250000, -0.772078, ductus ejaculatorius
HAO:0000284, -22.811418, 15.250000, 0.288582, ectophallus
HAO:0000285, -21.750758, 15.250000, 1.349242, edge
HAO:0000286, -20.690097, 15.250000, 2.409903, egg
HAO:0000287, -19.629437, 15.250000, 3.470563, anellus
HAO:0000288, -18.568777, 15.250000, 4.531223, empodium
HAO:0000289, -17.508117, 15.250000, 5.591883, encircling groove
HAO:0000290, -16.447457, 15.250000, 6.652543, endocuticle
HAO:0000291, -15.386797, 15.250000, 7.713203, endophallus
HAO:0000292, -14.326136, 15.250000, 8.773864, epicnemial carina
HAO:0000293, -13.265476, 15.250000, 9.834524, epicnemial pit
HAO:0000294, -12.204816, 15.250000, 10.895184, epicnemium
HAO:0000295, -11.144156, 15.250000, 11.955844, epicoxal lobe
HAO:0000296, -10.083496, 15.250000, 13.016504, epicoxal sulcus
HAO:0000297, -9.022836, 15.250000, 14.077164, epicranial suture
HAO:0000298, -7.962175, 15.250000, 15.137825, epidermis
HAO:0000299, -6.901515, 15.250000, 16.198485, epimeron
HAO:0000300, -5.840855, 15.250000, 17.259145, epipharyngeal wall
HAO:0000301, -36.600000, 13.750000, -13.500000, epipharynx
HAO:0000302, -35.539340, 13.750000, -12.439340, epipygium
HAO:0000303, -34.478680, 13.750000, -11.378680, episternum
HAO:0000304, -33.418019, 13.750000, -10.318019, epistomal declivity
HAO:0000305, -32.357359, 13.750000, -9.257359, epistomal ridge
HAO:0000306, -31.296699, 13.750000, -8.196699, epistomal sulcus
HAO:0000307, -30.236039, 13.750000, -7.136039, epomial carina
HAO:0000308, -29.175379, 13.750000, -6.075379, ergot
HAO:0000309, -28.114719, 13.750000, -5.014719, eusternum
HAO:0000310, -27.054058, 13.750000, -3.954058, evaporatorium
HAO:0000311, -25.993398, 13.750000, -2.893398, exocuticle
HAO:0000312, -24.932738, 13.750000, -1.832738, external male genitalia
HAO:0000313, -23.872078, 13.750000, -0.772078, external paramera
HAO:0000314, -22.811418, 13.750000, 0.288582, premento-palpal muscle
HAO:0000315, -21.750758, 13.750000, 1.349242, exuvia
HAO:0000316, -20.690097, 13.750000, 2.409903, face
HAO:0000317, -19.629437, 13.750000, 3.470563, facial fovea
HAO:0000318, -18.568777, 13.750000, 4.531223, facial orbit
HAO:0000319, -17.508117, 13.750000, 5.591883, facial pit
HAO:0000320, -16.447457, 13.750000, 6.652543, facial sulcus
HAO:0000321, -15.386797, 13.750000, 7.713203, fascia
HAO:0000322, -14.326136, 13.750000, 8.773864, felt field
HAO:0000323, -13.265476, 13.750000, 9.834524, felt line
HAO:0000324, -12.204816, 13.750000, 10.895184, female genitalia
HAO:0000325, -11.144156, 13.750000, 11.955844, femoral depression
HAO:0000326, -10.083496, 13.750000, 13.016504, femoral groove
HAO:0000327, -9.022836, 13.750000, 14.077164, femur
HAO:0000328, -7.962175, 13.750000, 15.137825, fibula ducti
HAO:0000329, -6.901515, 13.750000, 16.198485, first abdominal spiracle
HAO:0000330, -5.840855, 13.750000, 17.259145, first axillary sclerite
HAO:0000331, -36.600000, 12.250000, -13.500000, first median plate
HAO:0000332, -35.539340, 12.250000, -12.439340, first mesopleuro-mesonotal muscle
HAO:0000333, -34.478680, 12.250000, -11.378680, first phragmo-postoccipital muscle
HAO:0000334, -33.418019, 12.250000, -10.318019, first phragmo-propleural muscle
HAO:0000335, -32.357359, 12.250000, -9.257359, first phragmo-second phragmal muscle
HAO:0000336, -31.296699, 12.250000, -8.196699, distal gonostyle/volsella complex-harpal muscle
HAO:0000337, -30.236039, 12.250000, -7.136039, first subdiscal
HAO:0000338, -29.175379, 12.250000, -6.075379, first valvifer
HAO:0000339, -28.114719, 12.250000, -5.014719, first valvula
HAO:0000340, -27.054058, 12.250000, -3.954058, fissure
HAO:0000341, -25.993398, 12.250000, -2.893398, flabellum
HAO:0000342, -24.932738, 12.250000, -1.832738, flagellomere
HAO:0000343, -23.872078, 12.250000, -0.772078, flagellum
HAO:0000344, -22.811418, 12.250000, 0.288582, flange
HAO:0000345, -21.750758, 12.250000, 1.349242, foramen
HAO:0000346, -20.690097, 12.250000, 2.409903, foramen genitale
HAO:0000347, -19.629437, 12.250000, 3.470563, occipital foramen
HAO:0000348, -18.568777, 12.250000, 4.531223, fore coxa
HAO:0000349, -17.508117, 12.250000, 5.591883, fore leg
HAO:0000350, -16.447457, 12.250000, 6.652543, fore tibia
HAO:0000351, -15.386797, 12.250000, 7.713203, fore wing
HAO:0000352, -14.326136, 12.250000, 8.773864, forewing
HAO:0000353, -13.265476, 12.250000, 9.834524, fossa
HAO:0000354, -12.204816, 12.250000, 10.895184, frenal line
HAO:0000355, -11.144156, 12.250000, 11.955844, frenum
HAO:0000356, -10.083496, 12.250000, 13.016504, frontal line
HAO:0000357, -9.022836, 12.250000, 14.077164, frontal orbit
HAO:0000358, -7.962175, 12.250000, 15.137825, frontal patch
HAO:0000359, -6.901515, 12.250000, 16.198485, frontal scrobe
HAO:0000360, -5.840855, 12.250000, 17.259145, frontal suture
HAO:0000361, -36.600000, 10.750000, -13.500000, functional mouth
HAO:0000362, -35.539340, 10.750000, -12.439340, funicle
HAO:0000363, -34.478680, 10.750000, -11.378680, funicle segment
HAO:0000364, -33.418019, 10.750000, -10.318019, furca
HAO:0000365, -32.357359, 10.750000, -9.257359, furcal arm
HAO:0000366, -31.296699, 10.750000, -8.196699, furcal pit
HAO:0000367, -30.236039, 10.750000, -7.136039, furcasternum
HAO:0000368, -29.175379, 10.750000, -6.075379, galea
HAO:0000369, -28.114719, 10.750000, -5.014719, gaster
HAO:0000370, -27.054058, 10.750000, -3.954058, gastrocoelus
HAO:0000371, -25.993398, 10.750000, -2.893398, gena
HAO:0000372, -24.932738, 10.750000, -1.832738, genal bridge
HAO:0000373, -23.872078, 10.750000, -0.772078, genal patch
HAO:0000374, -22.811418, 10.750000, 0.288582, genitalia
HAO:0000375, -21.750758, 10.750000, 1.349242, gland
HAO:0000376, -20.690097, 10.750000, 2.409903, glossa
HAO:0000377, -19.629437, 10.750000, 3.470563, premento-glossal muscle
HAO:0000378, -18.568777, 10.750000, 4.531223, glymma
HAO:0000379, -17.508117, 10.750000, 5.591883, gonad
HAO:0000380, -16.447457, 10.750000, 6.652543, gonocondyle
HAO:0000381, -15.386797, 10.750000, 7.713203, gonoforceps
HAO:0000382, -14.326136, 10.750000, 8.773864, gonomacula
HAO:0000383, -13.265476, 10.750000, 9.834524, gonopod
HAO:0000384, -12.204816, 10.750000, 10.895184, gonossiculo-phallotremal muscle
HAO:0000385, -11.144156, 10.750000, 11.955844, gonossiculus
HAO:0000386, -10.083496, 10.750000, 13.016504, gonostipes
HAO:0000387, -9.022836, 10.750000, 14.077164, gonostipital arm
HAO:0000388, -7.962175, 10.750000, 15.137825, gonostipo-volsellal muscle
HAO:0000389, -6.901515, 10.750000, 16.198485, gonostyle
HAO:0000390, -5.840855, 10.750000, 17.259145, gradulus
HAO:0000391, -36.600000, 9.250000, -13.500000, gula
HAO:0000392, -35.539340, 9.250000, -12.439340, gular ridge
HAO:0000393, -34.478680, 9.250000, -11.378680, gular sulcus
HAO:0000394, -33.418019, 9.250000, -10.318019, hamulus
HAO:0000395, -32.357359, 9.250000, -9.257359, harpe
HAO:0000396, -31.296699, 9.250000, -8.196699, harpo-gonomaculal muscle
HAO:0000397, -30.236039, 9.250000, -7.136039, head
HAO:0000398, -29.175379, 9.250000, -6.075379, head capsule
HAO:0000399, -28.114719, 9.250000, -5.014719, hind leg
HAO:0000400, -27.054058, 9.250000, -3.954058, hind wing
HAO:0000401, -25.993398, 9.250000, -2.893398, hindwing
HAO:0000402, -24.932738, 9.250000, -1.832738, median complex
HAO:0000403, -23.872078, 9.250000, -0.772078, humeral plate
HAO:0000404, -22.811418, 9.250000, 0.288582, humeral sclerite of the metanotum
HAO:0000405, -21.750758, 9.250000, 1.349242, hymenopteran
HAO:0000406, -20.690097, 9.250000, 2.409903, hyperoccipital carina
HAO:0000407, -19.629437, 9.250000, 3.470563, hypoclypeal depression
HAO:0000408, -18.568777, 9.250000, 4.531223, hypopharyngeal rod
HAO:0000409, -17.508117, 9.250000, 5.591883, hypopharynx
HAO:0000410, -16.447457, 9.250000, 6.652543, hypopygium
HAO:0000411, -15.386797, 9.250000, 7.713203, hypostoma
HAO:0000412, -14.326136, 9.250000, 8.773864, hypostomal bridge
HAO:0000413, -13.265476, 9.250000, 9.834524, hypostomal carina
